filename,filesize,transcript
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/7976-105575-0029.wav,206625,a week after the battle my brother rode by there on a cavalry expedition and made the horrible discovery that hogs were eating up the bodies of our dead heroes that too was war
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0000.wav,182563,fortunately will halley was not a man in a hurry and did not use a press of canvas or his masts would inevitably have come down
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0001.wav,244399,john mangles therefore hoped that the wretched hull would reach port without accident but it grieved him that his companions should have to suffer so much discomfort from the defective arrangements of the brig
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0002.wav,60683,their friends did their best to amuse them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0003.wav,108863,their minds were so distracted at this change of route as to be quite unhinged
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0004.wav,190540,much as they had been interested in his dissertation on the pampas or australia his lectures on new zealand fell on cold and indifferent ears
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0005.wav,82196,his eyes wandered ceaselessly over the blank horizon
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0006.wav,37646,what then my lord
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0007.wav,79628,god keep us from such a meeting why john
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0008.wav,57408,we could not even fly fly john
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0009.wav,51797,yes my lord we should try in vain
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0010.wav,70447,we would fight to the death of course but after that
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0011.wav,69747,think of lady glenarvan think of mary grant
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0012.wav,157745,will halley is a brute but i am keeping my eyes open and if the coast looks dangerous i will put the ship's head to sea again
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0013.wav,71905,so that on that score there is little or no danger
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154320-0014.wav,92085,but as to getting alongside the duncan god forbid
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0000.wav,119428,they were not to leave it again till the tops of the wahiti ranges were lit with the first fires of day
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0001.wav,61638,they had one night in which to prepare for death
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0002.wav,33571,the meal ended
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0003.wav,191192,sleep which keeps all sorrow in abeyance soon weighed down their eyelids they slept in each other's arms overcome by exhaustion and prolonged watching
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0004.wav,160775,if it is decreed that we die to morrow let us die bravely like christian men ready to appear without terror before the supreme judge
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0005.wav,88682,god who reads our hearts knows that we had a noble end in view
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0006.wav,66276,glenarvan's voice firm till now faltered
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0007.wav,103251,john you have promised mary what i promised lady helena what is your plan
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0008.wav,110171,i believe said john that in the sight of god i have a right to fulfill that promise
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0009.wav,125898,my lord whichever of us survives the other will fulfill the wish of lady helena and mary grant
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0010.wav,100149,at last the major said my friends keep that to the last moment
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0011.wav,107749,the jailer may forget that he is on guard the prisoner never forgets that he is guarded
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0012.wav,144850,on that side descent was impossible and had it been possible the bottom was shut in by the enormous rock
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0013.wav,63337,listen said he motioning them to stoop
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0014.wav,82122,animal or man answered the major i will soon find out
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0015.wav,318279,wilson and olbinett joined their companions and all united to dig through the wall john with his dagger the others with stones taken from the ground or with their nails while mulrady stretched along the ground watched the native guard through a crevice of the matting
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0016.wav,38299,what could be the object
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0017.wav,122183,did they know of the existence of the prisoners or was it some private enterprise that led to the undertaking
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0018.wav,243036,their fingers bled but still they worked on after half an hour they had gone three feet deep they perceived by the increased sharpness of the sounds that only a thin layer of earth prevented immediate communication
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0019.wav,166274,john mangles inserting the blade of his poniard avoided the knife which now protruded above the soil but seized the hand that wielded it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0020.wav,230777,but softly as the name was breathed mary grant already awakened by the sounds in the hut slipped over toward glenarvan and seizing the hand all stained with earth she covered it with kisses
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0021.wav,58742,watch the savages outside said robert
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0022.wav,78468,round his body was rolled a long coil of flax rope
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-154328-0023.wav,110020,my child my child murmured lady helena the savages did not kill you
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0000.wav,159176,once there was a father who thought he would build for his children a beautiful home putting into it every thing they could need or desire throughout their lives
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0001.wav,135819,the sweetest perfumes floated through the air while thousands of birds answered the music of fountains with their songs
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0002.wav,74612,why did he give that so odd a shape or so strange a covering
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0003.wav,140385,and so through many questions and many experiments they learn at last how to use the contents of this one storehouse
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0004.wav,156661,the entrance is light because it opens so wide but we can see that the floor slopes downward and the way looks dark and narrow before us
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0005.wav,231199,walk down the sloping foot path now and be careful to keep out of the way of the little cars that are coming and going on each side of you loaded on one side and empty on the other and seeming to run up and down by themselves
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0006.wav,127027,look a little closer while our guide lets the light of his lamp fall upon the black wall at your side
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0007.wav,174588,see beneath your feet is the marking of great tree trunks lying aslant across the floor and the forms of gigantic palm leaves strewed among them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0008.wav,191445,here is something different rounded like a nut shell you can split off one side and behold there is the nut lying snugly as does any chestnut in its bur
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0009.wav,336430,ferns and palms mosses and trees and animals all perfect all beautiful and yet all hidden away under this hill and turned into shining black coal now i can very well remember when i first saw a coal fire and how odd it looked to see what seemed to be burning stones
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0010.wav,192333,for when i was a little girl we always had logs of wood blazing in an open fireplace and so did many other people and coal was just coming into use for fuel
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0011.wav,81237,what should we have done if everybody had kept on burning wood to this day
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0012.wav,224263,these forests were of trees different in some ways from those we have now great ferns as tall as this house and mosses as high as little trees and palm leaves of enormous size
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0013.wav,154215,then the hills were piled up on top of it all but here and there some edge of a coal bed was tilted up and appeared above the ground
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0014.wav,189542,but by and by the wise men thought about it and said to themselves we must find out what useful purpose god made the gas for we know that he does not make any thing for harm only
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0015.wav,184296,it was only a trouble to the gas makers who had no use for it and even threw it away until some one more thoughtful than the others found out that water would not pass through it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0016.wav,88327,don't you see how many uses we have found for this refuse coal tar
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2803-161169-0017.wav,115486,when your hands or lips are cracked and rough from the cold does your mother ever put on glycerin to heal them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/777-126732-0000.wav,51484,all idealisation makes life poorer
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/777-126732-0001.wav,44518,then why indulge in prophetic phantasies
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/777-126732-0002.wav,85942,at best they can only interpret the mind of the prophet and can have no objective value
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/777-126732-0003.wav,156046,michaelis the ticket of leave apostle was speaking in an even voice a voice that wheezed as if deadened and oppressed by the layer of fat on his chest
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/777-126732-0004.wav,76365,and ever since he had never managed to get his weight down as much as an ounce
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/777-126732-0005.wav,187292,with his elbow presenting no appearance of a joint but more like a bend in a dummy's limb thrown over the back of a chair he leaned forward slightly over his short and enormous thighs to spit into the grate
